ticker,ticker_sec,name,sector,weight,cik,sic,annual_form,annual_period,annual_filed,annual_adsh,latest_10q_period,latest_10q_filed,sec_quarters_used,annual_revenue,annual_revenue_tag,annual_revenue_date,prior_revenue,prior_revenue_date,annual_net_income,annual_net_income_tag,annual_net_income_date,prior_net_income,prior_net_income_date,annual_operating_income,annual_operating_income_tag,annual_operating_income_date,prior_operating_income,prior_operating_income_date,annual_operating_cash_flow,annual_operating_cash_flow_tag,annual_operating_cash_flow_date,prior_operating_cash_flow,prior_operating_cash_flow_date,annual_capex,annual_capex_tag,annual_capex_date,prior_capex,prior_capex_date,annual_diluted_shares,annual_diluted_shares_tag,annual_diluted_shares_date,prior_diluted_shares,prior_diluted_shares_date,annual_assets,annual_assets_tag,annual_assets_date,annual_equity,annual_equity_tag,annual_equity_date,annual_cash,annual_cash_tag,annual_cash_date,annual_debt,annual_debt_tag,annual_debt_date,annual_fcf,revenue_yoy,net_income_yoy,diluted_shares_yoy,operating_margin,net_margin,fcf_margin,roe_simple,debt_to_equity,core_metric_coverage_pct,extended_metric_coverage_pct,data_quality_flags,data_status,fy_minus_1_period,fy_minus_1_filed,fy_minus_1_adsh,fy_minus_1_revenue,fy_minus_1_revenue_tag,fy_minus_1_revenue_date,fy_minus_1_operating_income,fy_minus_1_operating_income_tag,fy_minus_1_operating_income_date,fy_minus_1_net_income,fy_minus_1_net_income_tag,fy_minus_1_net_income_date,fy_minus_1_operating_cash_flow,fy_minus_1_operating_cash_flow_tag,fy_minus_1_operating_cash_flow_date,fy_minus_1_capex,fy_minus_1_capex_tag,fy_minus_1_capex_date,fy_minus_1_diluted_shares,fy_minus_1_diluted_shares_tag,fy_minus_1_diluted_shares_date,fy_minus_1_equity,fy_minus_1_equity_tag,fy_minus_1_equity_date,fy_minus_2_period,fy_minus_2_filed,fy_minus_2_adsh,fy_minus_2_revenue,fy_minus_2_revenue_tag,fy_minus_2_revenue_date,fy_minus_2_operating_income,fy_minus_2_operating_income_tag,fy_minus_2_operating_income_date,fy_minus_2_net_income,fy_minus_2_net_income_tag,fy_minus_2_net_income_date,fy_minus_2_operating_cash_flow,fy_minus_2_operating_cash_flow_tag,fy_minus_2_operating_cash_flow_date,fy_minus_2_capex,fy_minus_2_capex_tag,fy_minus_2_capex_date,fy_minus_2_diluted_shares,fy_minus_2_diluted_shares_tag,fy_minus_2_diluted_shares_date,fy_minus_2_equity,fy_minus_2_equity_tag,fy_minus_2_equity_date,fy_minus_3_period,fy_minus_3_filed,fy_minus_3_adsh,fy_minus_3_revenue,fy_minus_3_revenue_tag,fy_minus_3_revenue_date,fy_minus_3_operating_income,fy_minus_3_operating_income_tag,fy_minus_3_operating_income_date,fy_minus_3_net_income,fy_minus_3_net_income_tag,fy_minus_3_net_income_date,fy_minus_3_operating_cash_flow,fy_minus_3_operating_cash_flow_tag,fy_minus_3_operating_cash_flow_date,fy_minus_3_capex,fy_minus_3_capex_tag,fy_minus_3_capex_date,fy_minus_3_diluted_shares,fy_minus_3_diluted_shares_tag,fy_minus_3_diluted_shares_date,fy_minus_3_equity,fy_minus_3_equity_tag,fy_minus_3_equity_date,annual_sbc,annual_sbc_tag,annual_sbc_date,prior_sbc,prior_sbc_tag,prior_sbc_date,sbc_to_revenue,revenue_cagr3,opinc_cagr3,fcf_cagr3,fcf_per_share_cagr3,annual_operating_margin_history,fy_minus_1_operating_margin_history,fy_minus_2_operating_margin_history,fy_minus_3_operating_margin_history,operating_margin_std_4y,operating_margin_range_4y,annual_buyback,annual_buyback_tag,annual_buyback_date,annual_buyback_adsh,annual_dividends_paid,annual_dividends_paid_tag,annual_dividends_paid_date,annual_dividends_paid_adsh,annual_dividends_preferred,annual_dividends_minority_interest,annual_buyback_level1_value,annual_buyback_level2_value,annual_buyback_tax_withholding_value,annual_buyback_level4_value,annual_dividends_common_value,annual_dividends_total_value,annual_dividends_variant_value,buyback_accretion,payout_ratio,share_change,fy_minus_1_buyback,fy_minus_1_buyback_tag,fy_minus_1_buyback_date,fy_minus_1_buyback_adsh,fy_minus_1_dividends_paid,fy_minus_1_dividends_paid_tag,fy_minus_1_dividends_paid_date,fy_minus_1_dividends_paid_adsh,fy_minus_2_buyback,fy_minus_2_buyback_tag,fy_minus_2_buyback_date,fy_minus_2_buyback_adsh,fy_minus_2_dividends_paid,fy_minus_2_dividends_paid_tag,fy_minus_2_dividends_paid_date,fy_minus_2_dividends_paid_adsh,fy_minus_3_buyback,fy_minus_3_buyback_tag,fy_minus_3_buyback_date,fy_minus_3_buyback_adsh,fy_minus_3_dividends_paid,fy_minus_3_dividends_paid_tag,fy_minus_3_dividends_paid_date,fy_minus_3_dividends_paid_adsh,br03_flags,br03_status,market_price,market_cap,market_data_as_of,market_data_retrieved_at_utc,market_data_source,market_data_source_symbol,market_data_as_of_status,market_data_status
GRMN,GRMN,GARMIN LTD,-,0.070151,1121788.0,3812.0,10-K,20251231.0,20260218.0,0001193125-26-056028,20260331.0,20260429.0,2025Q3;2025Q4;2026Q1;2026Q2,7245519000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20251231.0,6296903000.0,20241231.0,1663887000.0,NetIncomeLoss,20251231.0,1411436000.0,20241231.0,1876076000.0,OperatingIncomeLoss,20251231.0,1593994000.0,20241231.0,1633359000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,1432471000.0,20241231.0,270446000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,193571000.0,20241231.0,,,,,,10993669000.0,Assets,20251231.0,8972564000.0,StockholdersEquity,20251231.0,2278646000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,,,,1362913000.0,0.1506480249100232,0.1788611031601858,,0.2589291395136773,0.2296435907489857,0.1881042614062567,0.1854416418762797,,83.3,75.0,MISSING_DILUTED_SHARES,PARTIAL,20241231.0,20250219.0,0000950170-25-022760,6296903000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20241231.0,1593994000.0,OperatingIncomeLoss,20241231.0,1411436000.0,NetIncomeLoss,20241231.0,1432471000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,193571000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,,,,7848398000.0,StockholdersEquity,20241231.0,20231231.0,20240221.0,0000950170-24-017559,5228252000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20231231.0,1092160000.0,OperatingIncomeLoss,20231231.0,1289636000.0,NetIncomeLoss,20231231.0,1376265000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,193524000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,,,,7012060000.0,StockholdersEquity,20231231.0,20221231.0,20230222.0,0000950170-23-003566,4860286000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,1027845000.0,OperatingIncomeLoss,20221231.0,973585000.0,NetIncomeLoss,20221231.0,788259000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,244286000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,,,,6204340000.0,StockholdersEquity,20221231.0,166003000.0,ShareBasedCompensation,20251231.0,137162000.0,ShareBasedCompensation,20241231.0,0.0229111261732941,0.142358869424539,0.2221024086190586,0.358199595033785,,0.2589291395136773,0.2531393607301875,0.2088958221600642,0.2114782957216921,0.0230329128271983,0.0500333173536131,57194000.0,TreasuryStockValueAcquiredCostMethod,20251231.0,0001193125-26-056028,663885000.0,PaymentsOfDividends,20251231.0,0001193125-26-056028,,,,,,57194000.0,,663885000.0,,0.3445359421215279,0.3989964462730943,,42117000.0,TreasuryStockValueAcquiredCostMethod,20241231.0,0000950170-25-022760,572355000.0,PaymentsOfDividends,20241231.0,0000950170-25-022760,22815000.0,TreasuryStockValueAcquiredCostMethod,20231231.0,0000950170-24-017559,558769000.0,PaymentsOfDividends,20231231.0,0000950170-24-017559,22730000.0,TreasuryStockValueAcquiredCostMethod,20221231.0,0000950170-23-003566,679096000.0,PaymentsOfDividends,20221231.0,0000950170-23-003566,BUYBACK_FROM_EQUITY_STATEMENT;DIVIDENDS_INCLUDES_PREFERRED_OR_NCI,PRESENT,280.385,54072958306.0,,2026-09-21T19:45:27+00:00,NASDAQ_PUBLIC_SCREENER,GRMN,RETRIEVAL_TIME_ONLY,PRESENT
NKE,NKE,NIKE INC CL B,-,0.070074,320187.0,3021.0,10-K,20250531.0,20250717.0,0000320187-25-000047,20260228.0,20260401.0,2025Q3;2025Q4;2026Q1;2026Q2,46309000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20250531.0,51362000000.0,20240531.0,3219000000.0,NetIncomeLoss,20250531.0,5700000000.0,20240531.0,,,,,,3698000000.0,NetCashProvidedByUsedInOperatingActivities,20250531.0,7429000000.0,20240531.0,430000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20250531.0,812000000.0,20240531.0,1487600000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20250531.0,1529700000.0,20240531.0,36579000000.0,Assets,20250531.0,13213000000.0,StockholdersEquity,20250531.0,7464000000.0,CashAndCashEquivalentsAtCarryingValue,20250531.0,7961000000.0,LongTermDebtCurrent+LongTermDebtNoncurrent,20250531+20250531,3268000000.0,-0.0983801253845255,-0.4352631578947368,-0.0275217362881611,,0.0695113260921203,0.070569435746831,0.2436237039279497,0.6025126769091047,100.0,100.0,OK,PRESENT,20240531.0,20240725.0,0000320187-24-000044,51362000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20240531.0,,,,5700000000.0,NetIncomeLoss,20240531.0,7429000000.0,NetCashProvidedByUsedInOperatingActivities,20240531.0,812000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20240531.0,1529700000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20240531.0,14430000000.0,StockholdersEquity,20240531.0,20230531.0,20230720.0,0000320187-23-000039,51217000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20230531.0,,,,5070000000.0,NetIncomeLoss,20230531.0,5841000000.0,NetCashProvidedByUsedInOperatingActivities,20230531.0,969000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20230531.0,1569800000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20230531.0,14004000000.0,StockholdersEquity,20230531.0,20220531.0,20220721.0,0000320187-22-000038,46710000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20220531.0,,,,6046000000.0,NetIncomeLoss,20220531.0,5188000000.0,NetCashProvidedByUsedInOperatingActivities,20220531.0,758000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20220531.0,1610800000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20220531.0,15281000000.0,StockholdersEquity,20220531.0,709000000.0,ShareBasedCompensation,20250531.0,804000000.0,ShareBasedCompensation,20240531.0,0.0153101988814269,-0.0028698566864462,,-0.0964349156024032,-0.0721496748063129,,,,,,,2985000000.0,PaymentsForRepurchaseOfCommonStock,20250531.0,0000320187-25-000047,2300000000.0,PaymentsOfDividendsCommonStock,20250531.0,0000320187-25-000047,,,2985000000.0,,,,2300000000.0,,,4.21015514809591,0.7145076110593352,-0.0275217362881611,4250000000.0,PaymentsForRepurchaseOfCommonStock,20240531.0,0000320187-24-000044,2169000000.0,PaymentsOfDividendsCommonStock,20240531.0,0000320187-24-000044,5480000000.0,PaymentsForRepurchaseOfCommonStock,20230531.0,0000320187-23-000039,2012000000.0,PaymentsOfDividendsCommonStock,20230531.0,0000320187-23-000039,4014000000.0,PaymentsForRepurchaseOfCommonStock,20220531.0,0000320187-22-000038,1837000000.0,PaymentsOfDividendsCommonStock,20220531.0,0000320187-22-000038,,PRESENT,36.145,53621060620.0,,2026-09-21T19:45:27+00:00,NASDAQ_PUBLIC_SCREENER,NKE,RETRIEVAL_TIME_ONLY,PRESENT
HUM,HUM,HUMANA INC,-,0.069563,49071.0,6324.0,10-K,20251231.0,20260219.0,0000049071-26-000009,20260331.0,20260429.0,2025Q3;2025Q4;2026Q1;2026Q2,129664000000.0,Revenues,20251231.0,117761000000.0,20241231.0,1188000000.0,NetIncomeLoss,20251231.0,1207000000.0,20241231.0,2704000000.0,OperatingIncomeLoss,20251231.0,2562000000.0,20241231.0,921000000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,2966000000.0,20241231.0,546000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,575000000.0,20241231.0,,,,,,48909000000.0,Assets,20251231.0,17657000000.0,StockholdersEquity,20251231.0,4200000000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,12369000000.0,LongTermDebtNoncurrent,20251231,375000000.0,0.1010776063382614,-0.0157415078707539,,0.0208538993089832,0.0091621421520236,0.002892090325765,0.0672820977515999,0.7005153763379962,83.3,87.5,MISSING_DILUTED_SHARES,PARTIAL,20241231.0,20250220.0,0000049071-25-000007,117761000000.0,Revenues,20241231.0,2562000000.0,OperatingIncomeLoss,20241231.0,1207000000.0,NetIncomeLoss,20241231.0,2966000000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,575000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,,,,16375000000.0,StockholdersEquity,20241231.0,20231231.0,20240215.0,0000049071-24-000012,106374000000.0,Revenues,20231231.0,4013000000.0,OperatingIncomeLoss,20231231.0,2489000000.0,NetIncomeLoss,20231231.0,3981000000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,1004000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,,,,16262000000.0,StockholdersEquity,20231231.0,20221231.0,20230216.0,0000049071-23-000011,92870000000.0,Revenues,20221231.0,3800000000.0,OperatingIncomeLoss,20221231.0,2806000000.0,NetIncomeLoss,20221231.0,4587000000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,1120000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,,,,15311000000.0,StockholdersEquity,20221231.0,241000000.0,ShareBasedCompensation,20251231.0,207000000.0,ShareBasedCompensation,20241231.0,0.0018586500493583,0.1176727344769554,-0.1072270355049891,-0.5235406996291774,,0.0208538993089832,0.0217559293823931,0.0377253840224114,0.0409174114353397,0.0090842586671365,0.0200635121263565,151000000.0,PaymentsForRepurchaseOfCommonStock,20251231.0,0000049071-26-000009,430000000.0,PaymentsOfDividends,20251231.0,0000049071-26-000009,,,151000000.0,,,151000000.0,,430000000.0,,0.6265560165975104,0.3619528619528619,,817000000.0,PaymentsForRepurchaseOfCommonStock,20241231.0,0000049071-25-000007,431000000.0,PaymentsOfDividends,20241231.0,0000049071-25-000007,1573000000.0,PaymentsForRepurchaseOfCommonStock,20231231.0,0000049071-24-000012,431000000.0,PaymentsOfDividends,20231231.0,0000049071-24-000012,2096000000.0,PaymentsForRepurchaseOfCommonStock,20221231.0,0000049071-23-000011,392000000.0,PaymentsOfDividends,20221231.0,0000049071-23-000011,DIVIDENDS_INCLUDES_PREFERRED_OR_NCI,PRESENT,375.955,45144792194.0,,2026-09-21T19:45:27+00:00,NASDAQ_PUBLIC_SCREENER,HUM,RETRIEVAL_TIME_ONLY,PRESENT
EBAY,EBAY,EBAY INC,-,0.069496,1065088.0,7389.0,10-K,20251231.0,20260219.0,0001065088-26-000027,20260331.0,20260429.0,2025Q3;2025Q4;2026Q1;2026Q2,11100000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20251231.0,10283000000.0,20241231.0,2031000000.0,NetIncomeLoss,20251231.0,1975000000.0,20241231.0,2277000000.0,OperatingIncomeLoss,20251231.0,2318000000.0,20241231.0,1959000000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,2414000000.0,20241231.0,525000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,458000000.0,20241231.0,468000000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,501000000.0,20241231.0,17610000000.0,Assets,20251231.0,4615000000.0,StockholdersEquity,20251231.0,1867000000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,5996000000.0,LongTermDebtAndCapitalLeaseObligations,20251231,1434000000.0,0.079451521929398,0.0283544303797469,-0.0658682634730538,0.2051351351351351,0.1829729729729729,0.1291891891891892,0.4400866738894908,1.2992416034669556,100.0,100.0,OK,PRESENT,20241231.0,20250227.0,0001065088-25-000037,10283000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20241231.0,2318000000.0,OperatingIncomeLoss,20241231.0,1975000000.0,NetIncomeLoss,20241231.0,2414000000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,458000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,501000000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,5158000000.0,StockholdersEquity,20241231.0,20231231.0,20240228.0,0001065088-24-000036,10112000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20231231.0,1941000000.0,OperatingIncomeLoss,20231231.0,2767000000.0,NetIncomeLoss,20231231.0,2426000000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,456000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,533000000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,6396000000.0,StockholdersEquity,20231231.0,20221231.0,20230223.0,0001065088-23-000006,9795000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,2350000000.0,OperatingIncomeLoss,20221231.0,-1269000000.0,NetIncomeLoss,20221231.0,2254000000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,449000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,558000000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,5153000000.0,StockholdersEquity,20221231.0,607000000.0,ShareBasedCompensation,20251231.0,588000000.0,ShareBasedCompensation,20241231.0,0.0546846846846846,0.042572293921697,-0.0104637174227283,-0.0738301302781203,-0.0179051575463244,0.2051351351351351,0.225420597102013,0.1919501582278481,0.2399183256763654,0.0184163877906619,0.0479681674485173,2500000000.0,PaymentsForRepurchaseOfCommonStock,20251231.0,0001065088-26-000027,531000000.0,PaymentsOfDividends,20251231.0,0001065088-26-000027,,,2500000000.0,,,2500000000.0,,531000000.0,,4.118616144975288,0.2614475627769572,-0.0658682634730538,3149000000.0,PaymentsForRepurchaseOfCommonStock,20241231.0,0001065088-25-000037,533000000.0,PaymentsOfDividends,20241231.0,0001065088-25-000037,1401000000.0,PaymentsForRepurchaseOfCommonStock,20231231.0,0001065088-24-000036,528000000.0,PaymentsOfDividends,20231231.0,0001065088-24-000036,3143000000.0,PaymentsForRepurchaseOfCommonStock,20221231.0,0001065088-23-000006,489000000.0,PaymentsOfDividends,20221231.0,0001065088-23-000006,DIVIDENDS_INCLUDES_PREFERRED_OR_NCI,PRESENT,108.795,48413775000.0,,2026-09-21T19:45:27+00:00,NASDAQ_PUBLIC_SCREENER,EBAY,RETRIEVAL_TIME_ONLY,PRESENT
AXON,AXON,AXON ENTERPRISE INC,-,0.069039,1069183.0,3480.0,10-K,20251231.0,20260225.0,0001628280-26-011360,20260331.0,20260507.0,2025Q3;2025Q4;2026Q1;2026Q2,2779536000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20251231.0,2082526000.0,20241231.0,124656000.0,NetIncomeLoss,20251231.0,377034000.0,20241231.0,-62076000.0,OperatingIncomeLoss,20251231.0,58540000.0,20241231.0,211339000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,408312000.0,20241231.0,136258000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,78785000.0,20241231.0,82370000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,78558000.0,20241231.0,7000313000.0,Assets,20251231.0,3242658000.0,StockholdersEquity,20251231.0,1201147000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,,,,75081000.0,0.3346945008129549,-0.6693772975381531,0.0485246569413682,-0.0223332239625606,0.0448477731535047,0.0270120624449548,0.0384425369557936,,100.0,87.5,OK,PRESENT,20241231.0,20250228.0,0001069183-25-000019,2082526000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20241231.0,58540000.0,OperatingIncomeLoss,20241231.0,377034000.0,NetIncomeLoss,20241231.0,408312000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,78785000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,78558000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,2327665000.0,StockholdersEquity,20241231.0,20231231.0,20240227.0,0001069183-24-000006,1563391000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20231231.0,154789000.0,OperatingIncomeLoss,20231231.0,174227000.0,NetIncomeLoss,20231231.0,189263000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,59635000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,75456000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,1612034000.0,StockholdersEquity,20231231.0,20221231.0,20230228.0,0001558370-23-002413,1189935000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,93253000.0,OperatingIncomeLoss,20221231.0,147139000.0,NetIncomeLoss,20221231.0,235361000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,55802000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,72534000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,1268491000.0,StockholdersEquity,20221231.0,634231000.0,ShareBasedCompensation,20251231.0,382604000.0,ShareBasedCompensation,20241231.0,0.2281787319897997,0.3268332762261008,,-0.2522192343291907,-0.2832542208859242,-0.0223332239625606,0.0281100932233259,0.0990085013921661,0.0783681461592439,0.0470289730745266,0.1213417253547267,,,,,,,,,,,,,,,,,,,,0.0485246569413682,,,,,,,,,,,,,,,,,,,,,,,,,BUYBACK_TAG_ABSENT_CF_PRESENT;DIVIDENDS_TAG_ABSENT_CF_PRESENT,MISSING,452.57,36765616907.0,,2026-09-21T19:45:27+00:00,NASDAQ_PUBLIC_SCREENER,AXON,RETRIEVAL_TIME_ONLY,PRESENT
CARR,CARR,CARRIER GLOBAL CORP,-,0.068701,1783180.0,3585.0,10-K,20251231.0,20260205.0,0001783180-26-000008,20260331.0,20260430.0,2025Q3;2025Q4;2026Q1;2026Q2,21747000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20251231.0,22486000000.0,20241231.0,1484000000.0,NetIncomeLoss,20251231.0,5604000000.0,20241231.0,2172000000.0,OperatingIncomeLoss,20251231.0,2646000000.0,20241231.0,2513000000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,563000000.0,20241231.0,392000000.0,PaymentsToAcquireProductiveAssets,20251231.0,519000000.0,20241231.0,862400000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,911700000.0,20241231.0,37190000000.0,Assets,20251231.0,14128000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20251231.0,1555000000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,11365000000.0,LongTermDebtNoncurrent,20251231,2121000000.0,-0.0328648937116428,-0.7351891506067094,-0.0540748053087638,0.0998758449441302,0.0682392973743504,0.0975306938888122,0.105039637599094,0.8044309173272933,100.0,100.0,OK,PRESENT,20241231.0,20250211.0,0001783180-25-000008,22486000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20241231.0,2646000000.0,OperatingIncomeLoss,20241231.0,5604000000.0,NetIncomeLoss,20241231.0,563000000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,519000000.0,PaymentsToAcquireProductiveAssets,20241231.0,911700000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,14395000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20241231.0,20231231.0,20240206.0,0001783180-24-000009,22098000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20231231.0,2296000000.0,OperatingIncomeLoss,20231231.0,1440000000.0,ProfitLoss,20231231.0,2607000000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,469000000.0,PaymentsToAcquireProductiveAssets,20231231.0,853000000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,9005000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20231231.0,20221231.0,20230207.0,0001783180-23-000012,20421000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,4515000000.0,OperatingIncomeLoss,20221231.0,3584000000.0,ProfitLoss,20221231.0,1743000000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,353000000.0,PaymentsToAcquireProductiveAssets,20221231.0,861200000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,8076000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20221231.0,,,,,,,,0.0211921077534757,-0.2164488444610116,0.1512649673749027,0.1507307376149576,0.0998758449441302,0.1176732188917548,0.1039008055027604,0.2210959306596151,0.0497794448343802,0.1212200857154848,2892000000.0,PaymentsForRepurchaseOfCommonStock,20251231.0,0001783180-26-000008,772000000.0,PaymentsOfDividendsCommonStock,20251231.0,0001783180-26-000008,,101000000.0,2892000000.0,,,2580000000.0,772000000.0,,,,0.5202156334231806,-0.0540748053087638,1944000000.0,PaymentsForRepurchaseOfCommonStock,20241231.0,0001783180-25-000008,670000000.0,PaymentsOfDividendsCommonStock,20241231.0,0001783180-25-000008,62000000.0,PaymentsForRepurchaseOfCommonStock,20231231.0,0001783180-24-000009,620000000.0,PaymentsOfDividendsCommonStock,20231231.0,0001783180-24-000009,1380000000.0,PaymentsForRepurchaseOfCommonStock,20221231.0,0001783180-23-000012,509000000.0,PaymentsOfDividendsCommonStock,20221231.0,0001783180-23-000012,,PARTIAL,54.7,45090580618.0,,2026-09-21T19:45:27+00:00,NASDAQ_PUBLIC_SCREENER,CARR,RETRIEVAL_TIME_ONLY,PRESENT
