ticker,ticker_sec,name,sector,weight,cik,sic,annual_form,annual_period,annual_filed,annual_adsh,latest_10q_period,latest_10q_filed,sec_quarters_used,annual_revenue,annual_revenue_tag,annual_revenue_date,prior_revenue,prior_revenue_date,annual_net_income,annual_net_income_tag,annual_net_income_date,prior_net_income,prior_net_income_date,annual_operating_income,annual_operating_income_tag,annual_operating_income_date,prior_operating_income,prior_operating_income_date,annual_operating_cash_flow,annual_operating_cash_flow_tag,annual_operating_cash_flow_date,prior_operating_cash_flow,prior_operating_cash_flow_date,annual_capex,annual_capex_tag,annual_capex_date,prior_capex,prior_capex_date,annual_diluted_shares,annual_diluted_shares_tag,annual_diluted_shares_date,prior_diluted_shares,prior_diluted_shares_date,annual_assets,annual_assets_tag,annual_assets_date,annual_equity,annual_equity_tag,annual_equity_date,annual_cash,annual_cash_tag,annual_cash_date,annual_debt,annual_debt_tag,annual_debt_date,annual_fcf,revenue_yoy,net_income_yoy,diluted_shares_yoy,operating_margin,net_margin,fcf_margin,roe_simple,debt_to_equity,core_metric_coverage_pct,extended_metric_coverage_pct,data_quality_flags,data_status,fy_minus_1_period,fy_minus_1_filed,fy_minus_1_adsh,fy_minus_1_revenue,fy_minus_1_revenue_tag,fy_minus_1_revenue_date,fy_minus_1_operating_income,fy_minus_1_operating_income_tag,fy_minus_1_operating_income_date,fy_minus_1_net_income,fy_minus_1_net_income_tag,fy_minus_1_net_income_date,fy_minus_1_operating_cash_flow,fy_minus_1_operating_cash_flow_tag,fy_minus_1_operating_cash_flow_date,fy_minus_1_capex,fy_minus_1_capex_tag,fy_minus_1_capex_date,fy_minus_1_diluted_shares,fy_minus_1_diluted_shares_tag,fy_minus_1_diluted_shares_date,fy_minus_1_equity,fy_minus_1_equity_tag,fy_minus_1_equity_date,fy_minus_2_period,fy_minus_2_filed,fy_minus_2_adsh,fy_minus_2_revenue,fy_minus_2_revenue_tag,fy_minus_2_revenue_date,fy_minus_2_operating_income,fy_minus_2_operating_income_tag,fy_minus_2_operating_income_date,fy_minus_2_net_income,fy_minus_2_net_income_tag,fy_minus_2_net_income_date,fy_minus_2_operating_cash_flow,fy_minus_2_operating_cash_flow_tag,fy_minus_2_operating_cash_flow_date,fy_minus_2_capex,fy_minus_2_capex_tag,fy_minus_2_capex_date,fy_minus_2_diluted_shares,fy_minus_2_diluted_shares_tag,fy_minus_2_diluted_shares_date,fy_minus_2_equity,fy_minus_2_equity_tag,fy_minus_2_equity_date,fy_minus_3_period,fy_minus_3_filed,fy_minus_3_adsh,fy_minus_3_revenue,fy_minus_3_revenue_tag,fy_minus_3_revenue_date,fy_minus_3_operating_income,fy_minus_3_operating_income_tag,fy_minus_3_operating_income_date,fy_minus_3_net_income,fy_minus_3_net_income_tag,fy_minus_3_net_income_date,fy_minus_3_operating_cash_flow,fy_minus_3_operating_cash_flow_tag,fy_minus_3_operating_cash_flow_date,fy_minus_3_capex,fy_minus_3_capex_tag,fy_minus_3_capex_date,fy_minus_3_diluted_shares,fy_minus_3_diluted_shares_tag,fy_minus_3_diluted_shares_date,fy_minus_3_equity,fy_minus_3_equity_tag,fy_minus_3_equity_date,annual_sbc,annual_sbc_tag,annual_sbc_date,prior_sbc,prior_sbc_tag,prior_sbc_date,sbc_to_revenue,revenue_cagr3,opinc_cagr3,fcf_cagr3,fcf_per_share_cagr3,annual_operating_margin_history,fy_minus_1_operating_margin_history,fy_minus_2_operating_margin_history,fy_minus_3_operating_margin_history,operating_margin_std_4y,operating_margin_range_4y,market_price,market_cap,market_data_as_of,market_data_retrieved_at_utc,market_data_source,market_data_source_symbol,market_data_as_of_status,market_data_status
EVRG,EVRG,EVERGY INC,-,0.028234,1711269.0,4931.0,10-K,20251231.0,20260219.0,0001711269-26-000017,20260331.0,20260507.0,2025Q3;2025Q4;2026Q1;2026Q2,5961600000.0,Revenues,20251231.0,5847300000.0,20241231.0,855600000.0,NetIncomeLoss,20251231.0,873500000.0,20241231.0,1532900000.0,OperatingIncomeLoss,20251231.0,1468000000.0,20241231.0,2045200000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,1983700000.0,20241231.0,2796900000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,2336600000.0,20241231.0,233600000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,230600000.0,20241231.0,33948500000.0,Assets,20251231.0,10221300000.0,StockholdersEquity,20251231.0,19800000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,13406200000.0,LongTermDebtCurrent+LongTermDebtNoncurrent,20251231+20251231,-751700000.0,0.0195474834539017,-0.0204922724670864,0.0130095403295751,0.2571289586688137,0.1435185185185185,-0.1260903113258185,0.0837075518769628,1.311594415583145,100.0,100.0,OK,PRESENT,20241231.0,20250227.0,0001711269-25-000004,5847300000.0,Revenues,20241231.0,1468000000.0,OperatingIncomeLoss,20241231.0,873500000.0,NetIncomeLoss,20241231.0,1983700000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,2336600000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,230600000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,9955000000.0,StockholdersEquity,20241231.0,20231231.0,20240229.0,0001711269-24-000007,5508200000.0,Revenues,20231231.0,1282400000.0,OperatingIncomeLoss,20231231.0,731300000.0,NetIncomeLoss,20231231.0,1980200000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,2334000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,230500000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,9663100000.0,StockholdersEquity,20231231.0,20221231.0,20230224.0,0001711269-23-000011,5859100000.0,Revenues,20221231.0,1267200000.0,OperatingIncomeLoss,20221231.0,752700000.0,NetIncomeLoss,20221231.0,1801900000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,2166500000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,230300000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,9483700000.0,StockholdersEquity,20221231.0,20700000.0,ShareBasedCompensation,20251231.0,15200000.0,ShareBasedCompensation,20241231.0,0.0034722222222222,0.005797706437296,0.0655067859930313,,,0.2571289586688137,0.2510560429599986,0.2328165280853999,0.2162789506920858,0.0160318340601011,0.0408500079767279,81.93,18890368402.0,,2026-09-03T21:18:54+00:00,NASDAQ_PUBLIC_SCREENER,EVRG,RETRIEVAL_TIME_ONLY,PRESENT
GPC,GPC,GENUINE PARTS CO,-,0.028225,40987.0,5013.0,10-K,20251231.0,20260220.0,0000040987-26-000003,20260331.0,20260421.0,2025Q3;2025Q4;2026Q1;2026Q2,24300141000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20251231.0,23486569000.0,20241231.0,65945000.0,NetIncomeLoss,20251231.0,904076000.0,20241231.0,,,,,,890762000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,1251251000.0,20241231.0,469838000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,567339000.0,20241231.0,,,,,,20795540000.0,Assets,20251231.0,4422991000.0,StockholdersEquity,20251231.0,477179000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,20251231.0,3852211000.0,LongTermDebtCurrent+LongTermDebtNoncurrent,20251231+20251231,420924000.0,0.0346398829049914,-0.9270581234321008,,,0.0027137702616622,0.017321874798998,0.0149095939828952,0.8709515800506942,83.3,87.5,MISSING_DILUTED_SHARES,PARTIAL,20241231.0,20250221.0,0000040987-25-000026,23486569000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20241231.0,,,,904076000.0,NetIncomeLoss,20241231.0,1251251000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,567339000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,,,,4337407000.0,StockholdersEquity,20241231.0,20231231.0,20240222.0,0000040987-24-000024,23090610000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20231231.0,,,,1316524000.0,NetIncomeLoss,20231231.0,1435610000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,512675000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,,,,4401047000.0,StockholdersEquity,20231231.0,20221231.0,20230223.0,0000040987-23-000008,22095973000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,,,,1182701000.0,NetIncomeLoss,20221231.0,,,,339632000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,142322000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,3790363000.0,StockholdersEquity,20221231.0,48847000.0,ShareBasedCompensation,20251231.0,40693000.0,ShareBasedCompensation,20241231.0,0.002010152945203,0.0322032472635638,,,,,,,,,,137.62,18972259896.0,,2026-09-03T21:18:54+00:00,NASDAQ_PUBLIC_SCREENER,GPC,RETRIEVAL_TIME_ONLY,PRESENT
TSCO,TSCO,TRACTOR SUPPLY COMPANY,-,0.027665,916365.0,5200.0,10-K,20251231.0,20260219.0,0000916365-26-000014,20260331.0,20260507.0,2025Q3;2025Q4;2026Q1;2026Q2,15524046000.0,Revenues,20251231.0,14883231000.0,20241231.0,1096087000.0,NetIncomeLoss,20251231.0,1101240000.0,20241231.0,1467389000.0,OperatingIncomeLoss,20251231.0,1467532000.0,20241231.0,1635259000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,1420835000.0,20241231.0,894770000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,784047000.0,20241231.0,532178000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,539652000.0,20241231.0,10933679000.0,Assets,20251231.0,2581293000.0,StockholdersEquity,20251231.0,194109000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,1764974000.0,LongTermDebtNoncurrent,20251231,740489000.0,0.0430561751006888,-0.0046792706403689,-0.0138496660811041,0.0945236183917517,0.0706057557417699,0.0476994850440407,0.4246271151705754,0.6837557766592169,100.0,100.0,OK,PRESENT,20241231.0,20250220.0,0000916365-25-000076,14883231000.0,Revenues,20241231.0,1467532000.0,OperatingIncomeLoss,20241231.0,1101240000.0,NetIncomeLoss,20241231.0,1420835000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,784047000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,539652000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,2270334000.0,StockholdersEquity,20241231.0,20231231.0,20240223.0,0000916365-24-000046,14555741000.0,Revenues,20231231.0,1478912000.0,OperatingIncomeLoss,20231231.0,1107226000.0,NetIncomeLoss,20231231.0,1334033000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,753883000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,109746000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,2149762000.0,StockholdersEquity,20231231.0,20221231.0,20230223.0,0000916365-23-000045,14204717000.0,Revenues,20221231.0,1434943000.0,OperatingIncomeLoss,20221231.0,1088712000.0,NetIncomeLoss,20221231.0,1356979000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,773369000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,112149000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,2042416000.0,StockholdersEquity,20221231.0,57063000.0,ShareBasedCompensation,20251231.0,48367000.0,ShareBasedCompensation,20241231.0,0.0036757814296607,0.030047957019021,0.0074810119383881,0.0825932016908985,-0.3557642935920769,0.0945236183917517,0.0986030519851502,0.1016033467482006,0.101018767216552,0.0027853463908641,0.0070797283564488,34.6,18027988740.0,,2026-09-03T21:18:54+00:00,NASDAQ_PUBLIC_SCREENER,TSCO,RETRIEVAL_TIME_ONLY,PRESENT
L,L,LOEWS CORP,-,0.02762,60086.0,6331.0,10-K,20251231.0,20260210.0,0000060086-26-000008,20260331.0,20260504.0,2025Q3;2025Q4;2026Q1;2026Q2,18454000000.0,Revenues,20251231.0,17510000000.0,20241231.0,1667000000.0,NetIncomeLoss,20251231.0,1414000000.0,20241231.0,,,,,,3279000000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,3025000000.0,20241231.0,579000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,632000000.0,20241231.0,209100000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,220530000.0,20241231.0,86348000000.0,Assets,20251231.0,18686000000.0,StockholdersEquity,20251231.0,495000000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,20251231.0,8437000000.0,LongTermDebtAndCapitalLeaseObligations,20251231,2700000000.0,0.053912050256996,0.1789250353606788,-0.0518296830363216,,0.0903327191936707,0.1463097431451175,0.0892111741410681,0.4515145028363481,100.0,100.0,OK,PRESENT,20241231.0,20250211.0,0000060086-25-000036,17510000000.0,Revenues,20241231.0,,,,1414000000.0,NetIncomeLoss,20241231.0,3025000000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,632000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,220530000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,17066000000.0,StockholdersEquity,20241231.0,20231231.0,20240206.0,0000060086-24-000029,15901000000.0,Revenues,20231231.0,,,,1434000000.0,NetIncomeLoss,20231231.0,3907000000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,686000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,227810000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,15704000000.0,StockholdersEquity,20231231.0,20221231.0,20230207.0,0000060086-23-000025,14044000000.0,Revenues,20221231.0,,,,1012000000.0,NetIncomeLoss,20221231.0,3314000000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,660000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,243280000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,14598000000.0,StockholdersEquity,20221231.0,,,,,,,,0.0953003635693736,,0.0057443817476718,0.057803679417568,,,,,,,110.04,22495226309.0,,2026-09-03T21:18:54+00:00,NASDAQ_PUBLIC_SCREENER,L,RETRIEVAL_TIME_ONLY,PRESENT
DD,DD,DUPONT DE NEMOURS INC,-,0.027594,1666700.0,2821.0,10-K,20251231.0,20260217.0,0001666700-26-000013,20260331.0,20260505.0,2025Q3;2025Q4;2026Q1;2026Q2,6849000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20251231.0,12386000000.0,20241231.0,-779000000.0,NetIncomeLoss,20251231.0,703000000.0,20241231.0,,,,,,,,,,,333000000.0,PaymentsToAcquireProductiveAssets,20251231.0,579000000.0,20241231.0,419200000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,420600000.0,20241231.0,21575000000.0,Assets,20251231.0,13919000000.0,StockholdersEquity,20251231.0,715000000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,3134000000.0,LongTermDebtAndCapitalLeaseObligations,20251231,,0.019348117279357,-2.108108108108108,0.0,,-0.1137392320046722,,-0.0559666642718586,0.2251598534377469,83.3,87.5,MISSING_OPERATING_CASH_FLOW,PARTIAL,20241231.0,20250214.0,0001666700-25-000005,12386000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20241231.0,,,,703000000.0,NetIncomeLoss,20241231.0,,,,579000000.0,PaymentsToAcquireProductiveAssets,20241231.0,420600000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,23350000000.0,StockholdersEquity,20241231.0,20231231.0,20240215.0,0001666700-24-000008,12068000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20231231.0,,,,423000000.0,NetIncomeLoss,20231231.0,,,,619000000.0,PaymentsToAcquireProductiveAssets,20231231.0,451200000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,24279000000.0,StockholdersEquity,20231231.0,20221231.0,20230215.0,0001666700-23-000008,13017000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,,,,5868000000.0,NetIncomeLoss,20221231.0,588000000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,743000000.0,PaymentsToAcquireProductiveAssets,20221231.0,499400000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,26569000000.0,StockholdersEquity,20221231.0,38000000.0,ShareBasedCompensation,20251231.0,77000000.0,ShareBasedCompensation,20241231.0,0.0055482552197401,-0.1926929338134674,,,,,,,,,,131.13,17708185312.0,,2026-09-03T21:18:54+00:00,NASDAQ_PUBLIC_SCREENER,DD,RETRIEVAL_TIME_ONLY,PRESENT
STZ,STZ,CONSTELLATION BRANDS INC A,-,0.027535,16918.0,2080.0,10-K,20260228.0,20260422.0,0000016918-26-000011,20251130.0,20260108.0,2025Q3;2025Q4;2026Q1;2026Q2,9139000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20260228.0,10208700000.0,20250228.0,1686700000.0,NetIncomeLoss,20260228.0,-81400000.0,20250228.0,2721400000.0,OperatingIncomeLoss,20260228.0,354900000.0,20250228.0,2669000000.0,NetCashProvidedByUsedInOperatingActivities,20260228.0,3152200000.0,20250228.0,875000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20260228.0,1214100000.0,20250228.0,,,,,,21900500000.0,Assets,20260228.0,8082400000.0,StockholdersEquity,20260228.0,102400000.0,CashAndCashEquivalentsAtCarryingValue,20260228.0,10296500000.0,LongTermDebtCurrent+LongTermDebtNoncurrent,20260228+20260228,1794000000.0,-0.1047831751349339,-21.72113022113022,,0.2977787504103293,0.1845606740343582,0.1963015647226173,0.2086880134613481,1.2739409086409976,83.3,87.5,MISSING_DILUTED_SHARES,PARTIAL,20250228.0,20250423.0,0000016918-25-000022,10208700000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20250228.0,354900000.0,OperatingIncomeLoss,20250228.0,-81400000.0,NetIncomeLoss,20250228.0,3152200000.0,NetCashProvidedByUsedInOperatingActivities,20250228.0,1214100000.0,PaymentsToAcquirePropertyPlantAndEquipment,20250228.0,,,,6882000000.0,StockholdersEquity,20250228.0,20240229.0,20240423.0,0000016918-24-000054,9961800000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20240229.0,3169700000.0,OperatingIncomeLoss,20240229.0,1727400000.0,NetIncomeLoss,20240229.0,2780000000.0,NetCashProvidedByUsedInOperatingActivities,20240229.0,1269100000.0,PaymentsToAcquirePropertyPlantAndEquipment,20240229.0,,,,9743100000.0,StockholdersEquity,20240229.0,20230228.0,20230420.0,0000016918-23-000045,9452600000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20230228.0,2842900000.0,OperatingIncomeLoss,20230228.0,-71000000.0,NetIncomeLoss,20230228.0,2756900000.0,NetCashProvidedByUsedInOperatingActivities,20230228.0,1035400000.0,PaymentsToAcquirePropertyPlantAndEquipment,20230228.0,,,,8413600000.0,StockholdersEquity,20230228.0,67700000.0,ShareBasedCompensation,20260228.0,72200000.0,ShareBasedCompensation,20250228.0,0.0074078126709705,-0.0111832854513785,-0.0144539258110814,0.0138455607468983,,0.2977787504103293,0.0347644656028681,0.3181854684896303,0.3007532319150287,0.1175221168677853,0.2834210028867622,129.09,22045788045.0,,2026-09-03T21:18:54+00:00,NASDAQ_PUBLIC_SCREENER,STZ,RETRIEVAL_TIME_ONLY,PRESENT
ESS,ESS,ESSEX PROPERTY TRUST INC,-,0.027473,920522.0,6798.0,10-K,20251231.0,20260220.0,0000920522-26-000003,20260331.0,20260429.0,2025Q3;2025Q4;2026Q1;2026Q2,9381000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20251231.0,10265000.0,20241231.0,702773000.0,ProfitLoss,20251231.0,811306000.0,20241231.0,899316000.0,OperatingIncomeLoss,20251231.0,703095000.0,20241231.0,1074423000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,1068305000.0,20241231.0,,,,,,64399459.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,64251234.0,20241231.0,13159009000.0,Assets,20251231.0,5541372000.0,StockholdersEquity,20251231.0,76241000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,,,,,-0.0861178762786166,-0.1337756654086127,0.0023069595830642,95.86568596098498,74.9145080481825,,0.1268229239978835,,100.0,75.0,OK,PRESENT,20241231.0,20250221.0,0000920522-25-000024,10265000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20241231.0,703095000.0,OperatingIncomeLoss,20241231.0,811306000.0,ProfitLoss,20241231.0,1068305000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,,,,64251234.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,5537046000.0,StockholdersEquity,20241231.0,20231231.0,20240223.0,0000920522-24-000033,11131000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20231231.0,584342000.0,OperatingIncomeLoss,20231231.0,430708000.0,ProfitLoss,20231231.0,980064000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,,,,64253385.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,5422746000.0,StockholdersEquity,20231231.0,20221231.0,20230223.0,0000920522-23-000005,11139000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,595229000.0,OperatingIncomeLoss,20221231.0,432985000.0,ProfitLoss,20221231.0,975649000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,,,,65098186.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,5716372000.0,StockholdersEquity,20221231.0,9640000.0,ShareBasedCompensation,20251231.0,7158000.0,ShareBasedCompensation,20241231.0,1.027608996908645,-0.0556471166427156,0.1474737149278211,,,95.86568596098498,68.4943984413054,52.49681070883119,53.43648442409552,17.52467980926984,43.368875252153785,278.65,17908400527.0,,2026-09-03T21:18:54+00:00,NASDAQ_PUBLIC_SCREENER,ESS,RETRIEVAL_TIME_ONLY,PRESENT
LEN,LEN,LENNAR CORP A,-,0.027367,920760.0,1520.0,10-K,20251130.0,20260128.0,0001628280-26-003870,20260531.0,20260629.0,2025Q3;2025Q4;2026Q1;2026Q2,34186934000.0,Revenues,20251130.0,35441452000.0,20241130.0,2078179000.0,NetIncomeLoss,20251130.0,3932533000.0,20241130.0,,,,,,216812000.0,NetCashProvidedByUsedInOperatingActivities,20251130.0,2403379000.0,20241130.0,188629000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251130.0,171503000.0,20241130.0,,,,,,34430437000.0,Assets,20251130.0,21959417000.0,StockholdersEquity,20251130.0,3756305000.0,CashAndCashEquivalentsAtCarryingValue,20251130.0,5874995000.0,LongTermDebt,20251130,28183000.0,-0.0353969131964457,-0.4715418789874109,,,0.0607886919605016,0.0008243792789373,0.0946372574463156,0.2675387511426191,83.3,87.5,MISSING_DILUTED_SHARES,PARTIAL,20241130.0,20250123.0,0001628280-25-002404,35441452000.0,Revenues,20241130.0,,,,3932533000.0,NetIncomeLoss,20241130.0,2403379000.0,NetCashProvidedByUsedInOperatingActivities,20241130.0,171503000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241130.0,,,,27870135000.0,StockholdersEquity,20241130.0,20231130.0,20240126.0,0001628280-24-002371,34233366000.0,Revenues,20231130.0,,,,3938511000.0,NetIncomeLoss,20231130.0,5179738000.0,NetCashProvidedByUsedInOperatingActivities,20231130.0,99799000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231130.0,,,,26580664000.0,StockholdersEquity,20231130.0,20221130.0,20230126.0,0001628280-23-001606,,,,,,,4614125000.0,NetIncomeLoss,20221130.0,3265668000.0,NetCashProvidedByUsedInOperatingActivities,20221130.0,57214000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221130.0,,,,24100500000.0,StockholdersEquity,20221130.0,163494000.0,ShareBasedCompensation,20251130.0,176676000.0,ShareBasedCompensation,20241130.0,0.0047823533985235,,,-0.7936693239469426,,,,,,,,84.45,20343594742.0,,2026-09-03T21:18:54+00:00,NASDAQ_PUBLIC_SCREENER,LEN,RETRIEVAL_TIME_ONLY,PRESENT
PTC,PTC,PTC INC,-,0.027191,857005.0,7372.0,10-K,20250930.0,20251121.0,0001193125-25-291326,20260331.0,20260507.0,2025Q3;2025Q4;2026Q1;2026Q2,2739226000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20250930.0,2298472000.0,20240930.0,733997000.0,NetIncomeLoss,20250930.0,376333000.0,20240930.0,982385000.0,OperatingIncomeLoss,20250930.0,588062000.0,20240930.0,867696000.0,NetCashProvidedByUsedInOperatingActivities,20250930.0,749984000.0,20240930.0,11008000.0,PaymentsToAcquirePropertyPlantAndEquipment,20250930.0,14378000.0,20240930.0,120777000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20250930.0,120742000.0,20240930.0,6617172000.0,Assets,20250930.0,3826229000.0,StockholdersEquity,20250930.0,184415000.0,CashAndCashEquivalentsAtCarryingValue,20250930.0,1172434000.0,LongTermDebt,20250930,856688000.0,0.1917595689658173,0.9503923387000344,0.0002898742773849,0.3586359796526464,0.2679578099798994,0.3127481996739225,0.1918330031997562,0.3064202377850358,100.0,100.0,OK,PRESENT,20240930.0,20241114.0,0000950170-24-127231,2298472000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20240930.0,588062000.0,OperatingIncomeLoss,20240930.0,376333000.0,NetIncomeLoss,20240930.0,749984000.0,NetCashProvidedByUsedInOperatingActivities,20240930.0,14378000.0,PaymentsToAcquirePropertyPlantAndEquipment,20240930.0,120742000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20240930.0,3214398000.0,StockholdersEquity,20240930.0,20230930.0,20231120.0,0000950123-23-011049,2097053000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20230930.0,458474000.0,OperatingIncomeLoss,20230930.0,245540000.0,NetIncomeLoss,20230930.0,610861000.0,NetCashProvidedByUsedInOperatingActivities,20230930.0,23814000.0,PaymentsToAcquirePropertyPlantAndEquipment,20230930.0,119334000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20230930.0,2677290000.0,StockholdersEquity,20230930.0,20220930.0,20221115.0,0000950170-22-025211,1933347000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20220930.0,447362000.0,OperatingIncomeLoss,20220930.0,313081000.0,NetIncomeLoss,20220930.0,435326000.0,NetCashProvidedByUsedInOperatingActivities,20220930.0,19496000.0,PaymentsToAcquirePropertyPlantAndEquipment,20220930.0,118233000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20220930.0,2296034000.0,StockholdersEquity,20220930.0,216205000.0,ShareBasedCompensation,20250930.0,223461000.0,ShareBasedCompensation,20240930.0,0.0789292303738355,0.1231541137431111,0.2997930499206287,0.2724350449500785,0.2634375463194469,0.3586359796526464,0.2558491032303199,0.2186277600041582,0.2313925022254153,0.055059535078983,0.1400082196484882,150.08,16284619651.0,,2026-09-03T21:18:54+00:00,NASDAQ_PUBLIC_SCREENER,PTC,RETRIEVAL_TIME_ONLY,PRESENT
