ticker,ticker_sec,name,sector,weight,cik,sic,annual_form,annual_period,annual_filed,annual_adsh,latest_10q_period,latest_10q_filed,sec_quarters_used,annual_revenue,annual_revenue_tag,annual_revenue_date,prior_revenue,prior_revenue_date,annual_net_income,annual_net_income_tag,annual_net_income_date,prior_net_income,prior_net_income_date,annual_operating_income,annual_operating_income_tag,annual_operating_income_date,prior_operating_income,prior_operating_income_date,annual_operating_cash_flow,annual_operating_cash_flow_tag,annual_operating_cash_flow_date,prior_operating_cash_flow,prior_operating_cash_flow_date,annual_capex,annual_capex_tag,annual_capex_date,prior_capex,prior_capex_date,annual_diluted_shares,annual_diluted_shares_tag,annual_diluted_shares_date,prior_diluted_shares,prior_diluted_shares_date,annual_assets,annual_assets_tag,annual_assets_date,annual_equity,annual_equity_tag,annual_equity_date,annual_cash,annual_cash_tag,annual_cash_date,annual_debt,annual_debt_tag,annual_debt_date,annual_fcf,revenue_yoy,net_income_yoy,diluted_shares_yoy,operating_margin,net_margin,fcf_margin,roe_simple,debt_to_equity,core_metric_coverage_pct,extended_metric_coverage_pct,data_quality_flags,data_status,fy_minus_1_period,fy_minus_1_filed,fy_minus_1_adsh,fy_minus_1_revenue,fy_minus_1_revenue_tag,fy_minus_1_revenue_date,fy_minus_1_operating_income,fy_minus_1_operating_income_tag,fy_minus_1_operating_income_date,fy_minus_1_net_income,fy_minus_1_net_income_tag,fy_minus_1_net_income_date,fy_minus_1_operating_cash_flow,fy_minus_1_operating_cash_flow_tag,fy_minus_1_operating_cash_flow_date,fy_minus_1_capex,fy_minus_1_capex_tag,fy_minus_1_capex_date,fy_minus_1_diluted_shares,fy_minus_1_diluted_shares_tag,fy_minus_1_diluted_shares_date,fy_minus_1_equity,fy_minus_1_equity_tag,fy_minus_1_equity_date,fy_minus_2_period,fy_minus_2_filed,fy_minus_2_adsh,fy_minus_2_revenue,fy_minus_2_revenue_tag,fy_minus_2_revenue_date,fy_minus_2_operating_income,fy_minus_2_operating_income_tag,fy_minus_2_operating_income_date,fy_minus_2_net_income,fy_minus_2_net_income_tag,fy_minus_2_net_income_date,fy_minus_2_operating_cash_flow,fy_minus_2_operating_cash_flow_tag,fy_minus_2_operating_cash_flow_date,fy_minus_2_capex,fy_minus_2_capex_tag,fy_minus_2_capex_date,fy_minus_2_diluted_shares,fy_minus_2_diluted_shares_tag,fy_minus_2_diluted_shares_date,fy_minus_2_equity,fy_minus_2_equity_tag,fy_minus_2_equity_date,fy_minus_3_period,fy_minus_3_filed,fy_minus_3_adsh,fy_minus_3_revenue,fy_minus_3_revenue_tag,fy_minus_3_revenue_date,fy_minus_3_operating_income,fy_minus_3_operating_income_tag,fy_minus_3_operating_income_date,fy_minus_3_net_income,fy_minus_3_net_income_tag,fy_minus_3_net_income_date,fy_minus_3_operating_cash_flow,fy_minus_3_operating_cash_flow_tag,fy_minus_3_operating_cash_flow_date,fy_minus_3_capex,fy_minus_3_capex_tag,fy_minus_3_capex_date,fy_minus_3_diluted_shares,fy_minus_3_diluted_shares_tag,fy_minus_3_diluted_shares_date,fy_minus_3_equity,fy_minus_3_equity_tag,fy_minus_3_equity_date,annual_sbc,annual_sbc_tag,annual_sbc_date,prior_sbc,prior_sbc_tag,prior_sbc_date,sbc_to_revenue,revenue_cagr3,opinc_cagr3,fcf_cagr3,fcf_per_share_cagr3,annual_operating_margin_history,fy_minus_1_operating_margin_history,fy_minus_2_operating_margin_history,fy_minus_3_operating_margin_history,operating_margin_std_4y,operating_margin_range_4y
ALGN,ALGN,ALIGN TECHNOLOGY INC,-,0.015916,1097149.0,3842.0,10-K,20251231.0,20260227.0,0001097149-26-000014,20260331.0,20260506.0,2025Q3;2025Q4;2026Q1;2026Q2,4034964000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20251231.0,3999012000.0,20241231.0,410351000.0,NetIncomeLoss,20251231.0,421362000.0,20241231.0,545755000.0,OperatingIncomeLoss,20251231.0,607628000.0,20241231.0,593223000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,738231000.0,20241231.0,102445000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,115580000.0,20241231.0,72588000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,74993000.0,20241231.0,6233693000.0,Assets,20251231.0,4049147000.0,StockholdersEquity,20251231.0,1094908000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,,,,490778000.0,0.0089902205844842,-0.0261319245684233,-0.0320696598349179,0.1352564731680381,0.1016988007823613,0.1216313206264046,0.1013425790666528,,100.0,87.5,OK,PRESENT,20241231.0,20250228.0,0001097149-25-000012,3999012000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20241231.0,607628000.0,OperatingIncomeLoss,20241231.0,421362000.0,NetIncomeLoss,20241231.0,738231000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,115580000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,74993000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,3851985000.0,StockholdersEquity,20241231.0,20231231.0,20240228.0,0001097149-24-000011,3862260000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20231231.0,643338000.0,OperatingIncomeLoss,20231231.0,445053000.0,NetIncomeLoss,20231231.0,785776000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,177716000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,76568000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,3630489000.0,StockholdersEquity,20231231.0,20221231.0,20230227.0,0001097149-23-000013,3734635000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,642595000.0,OperatingIncomeLoss,20221231.0,361573000.0,NetIncomeLoss,20221231.0,568732000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,291900000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,78420000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,3601358000.0,StockholdersEquity,20221231.0,185870000.0,ShareBasedCompensation,20251231.0,173703000.0,ShareBasedCompensation,20241231.0,0.0460648471708793,0.0261176718214066,-0.052992408590613,0.2102904284896254,0.2418722836240481,0.1352564731680381,0.1519445302989838,0.1665703500023302,0.1720636688725939,0.0142799918592013,0.0368071957045557
AES,AES,AES CORP,-,0.015888,874761.0,4991.0,10-K,20251231.0,20260302.0,0000874761-26-000063,20260331.0,20260505.0,2025Q3;2025Q4;2026Q1;2026Q2,12233000000.0,Revenues,20251231.0,12278000000.0,20241231.0,910000000.0,NetIncomeLoss,20251231.0,1679000000.0,20241231.0,,,,,,4306000000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,2752000000.0,20241231.0,5929000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,7392000000.0,20241231.0,,,,,,51768000000.0,Assets,20251231.0,4063000000.0,StockholdersEquity,20251231.0,1382000000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,,,,-1623000000.0,-0.0036650920345333,-0.4580107206670637,,,0.0743889479277364,-0.1326739148205673,0.2239724341619492,,83.3,75.0,MISSING_DILUTED_SHARES,PARTIAL,20241231.0,20250311.0,0000874761-25-000013,12278000000.0,Revenues,20241231.0,,,,1679000000.0,NetIncomeLoss,20241231.0,2752000000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,7392000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,,,,3644000000.0,StockholdersEquity,20241231.0,20231231.0,20240226.0,0000874761-24-000011,12668000000.0,Revenues,20231231.0,,,,249000000.0,NetIncomeLoss,20231231.0,3034000000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,7724000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,,,,2488000000.0,StockholdersEquity,20231231.0,20221231.0,20230301.0,0000874761-23-000010,12617000000.0,Revenues,20221231.0,,,,-546000000.0,NetIncomeLoss,20221231.0,2715000000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,4551000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,,,,2437000000.0,StockholdersEquity,20221231.0,,,,,,,,-0.010249740650209,,,,,,,,,
DPZ,DPZ,DOMINO S PIZZA INC,-,0.01583,1286681.0,5140.0,10-K,20251231.0,20260223.0,0001193125-26-062321,20260331.0,20260427.0,2025Q3;2025Q4;2026Q1;2026Q2,4939994000.0,Revenues,20251231.0,4706416000.0,20241231.0,601704000.0,NetIncomeLoss,20251231.0,584170000.0,20241231.0,953974000.0,OperatingIncomeLoss,20251231.0,878999000.0,20241231.0,792062000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,624897000.0,20241231.0,120558000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,112885000.0,20241231.0,,,,,,1716459000.0,Assets,20251231.0,-3901142000.0,StockholdersEquity,20251231.0,125675000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,4810683000.0,LongTermDebtAndCapitalLeaseObligations,20251231,671504000.0,0.049629696992361,0.0300152352910967,,0.1931123802984376,0.1218025770881503,0.135932148905444,-0.1542379128983256,-1.233147370692992,83.3,87.5,MISSING_DILUTED_SHARES,PARTIAL,20241231.0,20250224.0,0000950170-25-025223,4706416000.0,Revenues,20241231.0,878999000.0,OperatingIncomeLoss,20241231.0,584170000.0,NetIncomeLoss,20241231.0,624897000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,112885000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,,,,-3962291000.0,StockholdersEquity,20241231.0,20231231.0,20240226.0,0000950170-24-019725,4479358000.0,Revenues,20231231.0,819519000.0,OperatingIncomeLoss,20231231.0,519118000.0,NetIncomeLoss,20231231.0,590864000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,105396000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,,,,-4070367000.0,StockholdersEquity,20231231.0,20221231.0,20230223.0,0000950170-23-003938,4537158000.0,Revenues,20221231.0,767925000.0,OperatingIncomeLoss,20221231.0,452263000.0,NetIncomeLoss,20221231.0,475317000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,87234000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,,,,-4189065000.0,StockholdersEquity,20221231.0,44640000.0,ShareBasedCompensation,20251231.0,43255000.0,ShareBasedCompensation,20241231.0,0.0090364482224067,0.028760243913906,0.0749936792121781,0.2005345462648018,,0.1931123802984376,0.1867661082233274,0.1829545662570395,0.1692524262985772,0.0087384184295192,0.0238599539998604
BEN,BEN,FRANKLIN TEMPLETON INC,-,0.015827,38777.0,6282.0,10-K,20250930.0,20251110.0,0000038777-25-000238,20260331.0,20260428.0,2025Q3;2025Q4;2026Q1;2026Q2,8770700000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20250930.0,8478000000.0,20240930.0,524900000.0,NetIncomeLoss,20250930.0,464800000.0,20240930.0,604100000.0,OperatingIncomeLoss,20250930.0,407600000.0,20240930.0,1066100000.0,NetCashProvidedByUsedInOperatingActivities,20250930.0,971300000.0,20240930.0,154500000.0,PaymentsToAcquirePropertyPlantAndEquipment,20250930.0,177100000.0,20240930.0,,,,,,32368300000.0,Assets,20250930.0,12077800000.0,StockholdersEquity,20250930.0,3573900000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,20250930.0,2362000000.0,LongTermDebt,20250930,911600000.0,0.0345246520405755,0.1293029259896729,,0.0688770565633301,0.0598469905480748,0.1039369719634692,0.0434599016377154,0.19556541754293,83.3,87.5,MISSING_DILUTED_SHARES,PARTIAL,20240930.0,20241112.0,0000038777-24-000206,8478000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20240930.0,407600000.0,OperatingIncomeLoss,20240930.0,464800000.0,NetIncomeLoss,20240930.0,971300000.0,NetCashProvidedByUsedInOperatingActivities,20240930.0,177100000.0,PaymentsToAcquirePropertyPlantAndEquipment,20240930.0,,,,12508100000.0,StockholdersEquity,20240930.0,20230930.0,20231114.0,0000038777-23-000169,7849400000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20230930.0,1102300000.0,OperatingIncomeLoss,20230930.0,882800000.0,NetIncomeLoss,20230930.0,1138700000.0,NetCashProvidedByUsedInOperatingActivities,20230930.0,148800000.0,PaymentsToAcquirePropertyPlantAndEquipment,20230930.0,,,,11916900000.0,StockholdersEquity,20230930.0,20220930.0,20221114.0,0000038777-22-000198,8275300000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20220930.0,1773900000.0,OperatingIncomeLoss,20220930.0,1291900000.0,NetIncomeLoss,20220930.0,1956700000.0,NetCashProvidedByUsedInOperatingActivities,20220930.0,90300000.0,PaymentsToAcquirePropertyPlantAndEquipment,20220930.0,,,,11474600000.0,StockholdersEquity,20220930.0,214800000.0,ShareBasedCompensation,20250930.0,246100000.0,ShareBasedCompensation,20240930.0,0.0244906335868288,0.0195695027983868,-0.3016712846059335,-0.2124710453209816,,0.0688770565633301,0.0480773767397971,0.1404311157540703,0.2143608086715889,0.0653658571688713,0.1662834319317918
PODD,PODD,INSULET CORP,-,0.015562,1145197.0,3841.0,10-K,20251231.0,20260218.0,0001145197-26-000028,20260331.0,20260506.0,2025Q3;2025Q4;2026Q1;2026Q2,2708100000.0,Revenues,20251231.0,2071600000.0,20241231.0,247100000.0,NetIncomeLoss,20251231.0,418300000.0,20241231.0,473800000.0,OperatingIncomeLoss,20251231.0,308900000.0,20241231.0,569300000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,430300000.0,20241231.0,191600000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,124900000.0,20241231.0,71886000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,73890000.0,20241231.0,3190400000.0,Assets,20251231.0,1515200000.0,StockholdersEquity,20251231.0,716100000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,20251231.0,930800000.0,LongTermDebtAndCapitalLeaseObligations,20251231,377700000.0,0.3072504344468043,-0.4092756394931867,-0.027134563072634,0.1749566116465418,0.0912447841660204,0.1394704774565193,0.1630807814149947,0.6143083421330517,100.0,100.0,OK,PRESENT,20241231.0,20250221.0,0001145197-25-000007,2071600000.0,Revenues,20241231.0,308900000.0,OperatingIncomeLoss,20241231.0,418300000.0,NetIncomeLoss,20241231.0,430300000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,124900000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,73890000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,1211600000.0,StockholdersEquity,20241231.0,20231231.0,20240223.0,0001145197-24-000011,1697100000.0,Revenues,20231231.0,220000000.0,OperatingIncomeLoss,20231231.0,206300000.0,NetIncomeLoss,20231231.0,145700000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,75600000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,73633000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,732700000.0,StockholdersEquity,20231231.0,20221231.0,20230224.0,0001145197-23-000020,1055400000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,37600000.0,OperatingIncomeLoss,20221231.0,4600000.0,NetIncomeLoss,20221231.0,119000000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,122900000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,69910000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,476400000.0,StockholdersEquity,20221231.0,62700000.0,ShareBasedCompensation,20251231.0,69300000.0,ShareBasedCompensation,20241231.0,0.0231527639304309,0.3690391544535361,1.327032258934666,,,0.1749566116465418,0.1491117976443328,0.1296329031877909,0.035626302823574,0.05257777197398,0.1393303088229678
SWKS,SWKS,SKYWORKS SOLUTIONS INC,-,0.015232,4127.0,3674.0,10-K,20250930.0,20251107.0,0000004127-25-000085,20260331.0,20260505.0,2025Q3;2025Q4;2026Q1;2026Q2,4086900000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20250930.0,4178000000.0,20240930.0,477100000.0,NetIncomeLoss,20250930.0,596000000.0,20240930.0,500000000.0,OperatingIncomeLoss,20250930.0,637400000.0,20240930.0,1300800000.0,NetCashProvidedByUsedInOperatingActivities,20250930.0,1824700000.0,20240930.0,195000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20250930.0,157000000.0,20240930.0,155100000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20250930.0,161500000.0,20240930.0,7917000000.0,Assets,20250930.0,5757100000.0,StockholdersEquity,20250930.0,1161300000.0,CashAndCashEquivalentsAtCarryingValue,20250930.0,496400000.0,LongTermDebt,20250930,1105800000.0,-0.0218046912398276,-0.199496644295302,-0.0396284829721361,0.1223421174973696,0.1167388485159901,0.2705718270571827,0.0828715846519949,0.0862239669277935,100.0,100.0,OK,PRESENT,20240930.0,20241115.0,0000004127-24-000131,4178000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20240930.0,637400000.0,OperatingIncomeLoss,20240930.0,596000000.0,NetIncomeLoss,20240930.0,1824700000.0,NetCashProvidedByUsedInOperatingActivities,20240930.0,157000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20240930.0,161500000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20240930.0,6336700000.0,StockholdersEquity,20240930.0,20230930.0,20231117.0,0000004127-23-000030,4772400000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20230930.0,1125000000.0,OperatingIncomeLoss,20230930.0,982800000.0,NetIncomeLoss,20230930.0,1856400000.0,NetCashProvidedByUsedInOperatingActivities,20230930.0,210300000.0,PaymentsToAcquirePropertyPlantAndEquipment,20230930.0,160300000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20230930.0,6082700000.0,StockholdersEquity,20230930.0,20220930.0,20221123.0,0000004127-22-000038,5485500000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20220930.0,1527000000.0,OperatingIncomeLoss,20220930.0,1275200000.0,NetIncomeLoss,20220930.0,1424600000.0,NetCashProvidedByUsedInOperatingActivities,20220930.0,489400000.0,PaymentsToAcquirePropertyPlantAndEquipment,20220930.0,163300000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20220930.0,5469000000.0,StockholdersEquity,20220930.0,232400000.0,ShareBasedCompensation,20250930.0,180300000.0,ShareBasedCompensation,20240930.0,0.0568646162127774,-0.093448256849675,-0.3107496598692276,0.0574439638304185,0.075760246685949,0.1223421174973696,0.1525610339875538,0.235730450088006,0.2783702488378452,0.0625890053265597,0.1560281313404755
BXP,BXP,BXP INC,-,0.015188,1037540.0,6798.0,10-K,20251231.0,20260227.0,0001037540-26-000006,20260331.0,20260507.0,2025Q3;2025Q4;2026Q1;2026Q2,3482279000.0,Revenues,20251231.0,3407719000.0,20241231.0,276800000.0,NetIncomeLoss,20251231.0,14272000.0,20241231.0,,,,,,1245157000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,1234501000.0,20241231.0,,,,,,158869000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,157793000.0,20241231.0,26166164000.0,Assets,20251231.0,5147190000.0,StockholdersEquity,20251231.0,1478206000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,,,,,0.0218797383234943,18.39461883408072,0.0068190604145939,,0.079488174267484,,0.0537769151711904,,100.0,75.0,OK,PRESENT,20241231.0,20250227.0,0001656423-25-000009,3407719000.0,Revenues,20241231.0,,,,14272000.0,NetIncomeLoss,20241231.0,1234501000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,,,,157793000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,5413306000.0,StockholdersEquity,20241231.0,20231231.0,20240227.0,0001656423-24-000007,3273569000.0,Revenues,20231231.0,,,,190215000.0,NetIncomeLoss,20231231.0,1301520000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,,,,157201000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,5876697000.0,StockholdersEquity,20231231.0,20221231.0,20230227.0,0001656423-23-000013,3108581000.0,Revenues,20221231.0,,,,848947000.0,NetIncomeLoss,20221231.0,1282399000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,,,,157137000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,6132919000.0,StockholdersEquity,20221231.0,44334000.0,ShareBasedCompensation,20251231.0,43949000.0,ShareBasedCompensation,20241231.0,0.0127313176227407,0.0385652612265068,,,,,,,,,
PNR,PNR,PENTAIR PLC,-,0.01477,77360.0,3550.0,10-K,20251231.0,20260224.0,0000077360-26-000007,20260331.0,20260428.0,2025Q3;2025Q4;2026Q1;2026Q2,4176000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20251231.0,4082800000.0,20241231.0,653800000.0,NetIncomeLoss,20251231.0,625400000.0,20241231.0,857500000.0,OperatingIncomeLoss,20251231.0,803800000.0,20241231.0,814800000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,766700000.0,20241231.0,68800000.0,PaymentsToAcquirePropertyPlantAndEquipment,20251231.0,74400000.0,20241231.0,165500000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,167100000.0,20241231.0,6868800000.0,Assets,20251231.0,3869200000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20251231.0,101600000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,20251231.0,1638600000.0,LongTermDebtNoncurrent,20251231,746000000.0,0.0228274713431957,0.0454109370003197,-0.0095751047277079,0.2053400383141762,0.1565613026819923,0.178639846743295,0.1689754988111237,0.4234983976015714,100.0,100.0,OK,PRESENT,20241231.0,20250225.0,0000077360-25-000006,4082800000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20241231.0,803800000.0,OperatingIncomeLoss,20241231.0,625400000.0,NetIncomeLoss,20241231.0,766700000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,74400000.0,PaymentsToAcquirePropertyPlantAndEquipment,20241231.0,167100000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,3562900000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20241231.0,20231231.0,20240220.0,0000077360-24-000007,4104500000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20231231.0,739200000.0,OperatingIncomeLoss,20231231.0,622700000.0,NetIncomeLoss,20231231.0,619200000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,76000000.0,PaymentsToAcquirePropertyPlantAndEquipment,20231231.0,166300000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,3217100000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20231231.0,20221231.0,20230221.0,0000077360-23-000006,4121800000.0,RevenueFromContractWithCustomerExcludingAssessedTax,20221231.0,595300000.0,OperatingIncomeLoss,20221231.0,480900000.0,NetIncomeLoss,20221231.0,363300000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,85200000.0,PaymentsToAcquirePropertyPlantAndEquipment,20221231.0,165600000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,2708100000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20221231.0,37000000.0,ShareBasedCompensation,20251231.0,39700000.0,ShareBasedCompensation,20241231.0,0.0088601532567049,0.0043641249863981,0.1293609023963933,0.3894596719051755,0.3897394664499727,0.2053400383141762,0.1968746938375624,0.18009501766354,0.1444271920034936,0.0233503743798718,0.0609128463106826
APTV,APTV,APTIV PLC,-,0.014335,1521332.0,3714.0,10-K,20251231.0,20260206.0,0001521332-26-000009,20260331.0,20260505.0,2025Q3;2025Q4;2026Q1;2026Q2,20398000000.0,Revenues,20251231.0,19713000000.0,20241231.0,165000000.0,NetIncomeLoss,20251231.0,1787000000.0,20241231.0,1184000000.0,OperatingIncomeLoss,20251231.0,1842000000.0,20241231.0,2185000000.0,NetCashProvidedByUsedInOperatingActivities,20251231.0,2446000000.0,20241231.0,656000000.0,PaymentsToAcquireProductiveAssets,20251231.0,830000000.0,20241231.0,220750000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20251231.0,256660000.0,20241231.0,23413000000.0,Assets,20251231.0,9207000000.0,StockholdersEquity,20251231.0,1851000000.0,CashAndCashEquivalentsAtCarryingValue,20251231.0,7551000000.0,ShortTermBorrowings+LongTermDebtNoncurrent,20251231+20251231,1529000000.0,0.0347486430274437,-0.9076664801343032,-0.1399127250058442,0.0580449063633689,0.0080890283361113,0.0749583292479654,0.017921146953405,0.820136852394917,100.0,100.0,OK,PRESENT,20241231.0,20250207.0,0001521332-25-000010,19713000000.0,Revenues,20241231.0,1842000000.0,OperatingIncomeLoss,20241231.0,1787000000.0,NetIncomeLoss,20241231.0,2446000000.0,NetCashProvidedByUsedInOperatingActivities,20241231.0,830000000.0,PaymentsToAcquireProductiveAssets,20241231.0,256660000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20241231.0,8796000000.0,StockholdersEquity,20241231.0,20231231.0,20240206.0,0001521332-24-000011,20051000000.0,Revenues,20231231.0,1559000000.0,OperatingIncomeLoss,20231231.0,2938000000.0,NetIncomeLoss,20231231.0,1896000000.0,NetCashProvidedByUsedInOperatingActivities,20231231.0,906000000.0,PaymentsToAcquireProductiveAssets,20231231.0,282880000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20231231.0,11548000000.0,StockholdersEquity,20231231.0,20221231.0,20230208.0,0001521332-23-000013,17489000000.0,Revenues,20221231.0,1263000000.0,OperatingIncomeLoss,20221231.0,594000000.0,NetIncomeLoss,20221231.0,1263000000.0,NetCashProvidedByUsedInOperatingActivities,20221231.0,844000000.0,PaymentsToAcquireProductiveAssets,20221231.0,271180000.0,WeightedAverageNumberOfDilutedSharesOutstanding,20221231.0,8809000000.0,StockholdersEquity,20221231.0,139000000.0,ShareBasedCompensation,20251231.0,120000000.0,ShareBasedCompensation,20241231.0,0.0068143935679968,0.052626267311163,-0.0213003103311872,0.539564260512271,0.6488588092241405,0.0580449063633689,0.0934408765789073,0.0777517330806443,0.0722168220024015,0.0126721196842307,0.0353959702155383
